doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm,canon,init_key,orcid_clean,oa_id_clean,cluster_root,cluster_id,name_canonical
10.5281/zenodo.15200630,37,2025,openalex,first,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla,bonilla fernando fiallos santiago,s|bonilla fernando fiallos,,,1372,744,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.15200630,37,2025,openalex,middle,Mayra Esthefania Gavilanez Curay,,,,,Mayra Esthefania Gavilanez Curay,curay esthefania gavilanez mayra,m|curay esthefania gavilanez,,,412,219,Mayra Esthefania Gavilanez Curay
10.5281/zenodo.15200630,37,2025,openalex,middle,Rodolfo Joel Muñoz Altamirano,,,,,Rodolfo Joel Muñoz Altamirano,altamirano joel munoz rodolfo,r|altamirano joel munoz,,,413,220,Rodolfo Joel Muñoz Altamirano
10.5281/zenodo.15200630,37,2025,openalex,last,Clara Giuliana Gómez Ojeda,,,,,Clara Giuliana Gómez Ojeda,clara giuliana gomez ojeda,c|giuliana gomez ojeda,,,414,221,Clara Giuliana Gómez Ojeda
10.5281/zenodo.15200640,37,2025,openalex,first,Josía Jeseff Isea Arguelles,,,,,Josía Jeseff Isea Arguelles,arguelles isea jeseff josia,j|arguelles isea jeseff,,,1138,601,Josía Jeseff Isea Arguelles
10.5281/zenodo.15200640,37,2025,openalex,middle,Carlos Javier Lizcano Chapeta,,,,,Carlos Javier Lizcano Chapeta,carlos chapeta javier lizcano,c|chapeta javier lizcano,,,930,485,Carlos Javier Lizcano Chapeta
10.5281/zenodo.15200640,37,2025,openalex,middle,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15200640,37,2025,openalex,last,Luis Andrés Crespo Berti,,,,,Luis Andrés Crespo Berti,andres berti crespo luis,l|andres berti crespo,,,1579,889,Luis Andrés Crespo Berti
10.5281/zenodo.15200644,37,2025,openalex,first,Josía Jeseff Isea Arguelles,,,,,Josía Jeseff Isea Arguelles,arguelles isea jeseff josia,j|arguelles isea jeseff,,,1138,601,Josía Jeseff Isea Arguelles
10.5281/zenodo.15200644,37,2025,openalex,middle,Luis Andrés Crespo Berti,,,,,Luis Andrés Crespo Berti,andres berti crespo luis,l|andres berti crespo,,,1579,889,Luis Andrés Crespo Berti
10.5281/zenodo.15200644,37,2025,openalex,middle,Carlos Javier Lizcano Chapeta,,,,,Carlos Javier Lizcano Chapeta,carlos chapeta javier lizcano,c|chapeta javier lizcano,,,930,485,Carlos Javier Lizcano Chapeta
10.5281/zenodo.15200644,37,2025,openalex,last,Carmen Marina Méndez Cabrita,,,,,Carmen Marina Méndez Cabrita,cabrita carmen marina mendez,c|cabrita marina mendez,,,1541,860,Carmen Marina Méndez Cabrita
10.5281/zenodo.15200651,37,2025,openalex,first,Myrian Paulina Barreno Sánchez,,,,,Myrian Paulina Barreno Sánchez,barreno myrian paulina sanchez,m|barreno paulina sanchez,,,1890,1141,Myrian Paulina Barreno Sánchez
10.5281/zenodo.15200651,37,2025,openalex,middle,Paulina Elizabeth Salas Medina,,,,,Paulina Elizabeth Salas Medina,elizabeth medina paulina salas,p|elizabeth medina salas,,,1354,734,Paulina Elizabeth Salas Medina
10.5281/zenodo.15200651,37,2025,openalex,middle,Jenny Yolanda Barreno Sánchez,,,,,Jenny Yolanda Barreno Sánchez,barreno jenny sanchez yolanda,j|barreno sanchez yolanda,,,425,222,Jenny Yolanda Barreno Sánchez
10.5281/zenodo.15200651,37,2025,openalex,last,María José Barreno Sánchez,,,,,María José Barreno Sánchez,barreno jose maria sanchez,m|barreno jose sanchez,,,426,223,María José Barreno Sánchez
10.5281/zenodo.15200659,37,2025,openalex,first,Diego Andrés Carrillo Rosero,,,,,Diego Andrés Carrillo Rosero,andres carrillo diego rosero,d|andres carrillo rosero,,,1329,720,Diego Andrés Carrillo Rosero
10.5281/zenodo.15200659,37,2025,openalex,middle,Luis Geovanny Sarauz Huertas,,,,,Luis Geovanny Sarauz Huertas,geovanny huertas luis sarauz,l|geovanny huertas sarauz,,,428,224,Luis Geovanny Sarauz Huertas
10.5281/zenodo.15200659,37,2025,openalex,last,Paulina Elizabeth Salas Medina,,,,,Paulina Elizabeth Salas Medina,elizabeth medina paulina salas,p|elizabeth medina salas,,,1354,734,Paulina Elizabeth Salas Medina
10.5281/zenodo.15200663,37,2025,openalex,first,Jeannette Amparito Urrutia Guevara,,,,,Jeannette Amparito Urrutia Guevara,amparito guevara jeannette urrutia,j|amparito guevara urrutia,,,1483,817,Jeannette Amparito Urrutia Guevara
10.5281/zenodo.15200663,37,2025,openalex,middle,Álvaro Mauricio Paredes Vayas,,,,,Álvaro Mauricio Paredes Vayas,alvaro mauricio paredes vayas,a|mauricio paredes vayas,,,1070,568,Álvaro Mauricio Paredes Vayas
10.5281/zenodo.15200663,37,2025,openalex,middle,Kevin Jeanpierre Suarez Monotoa,,,,,Kevin Jeanpierre Suarez Monotoa,jeanpierre kevin monotoa suarez,k|jeanpierre monotoa suarez,,,440,228,Kevin Jeanpierre Suarez Monotoa
10.5281/zenodo.15200663,37,2025,openalex,last,Emilia José Yancha Urrutia,,,,,Emilia José Yancha Urrutia,emilia jose urrutia yancha,e|jose urrutia yancha,,,1485,819,Emilia José Yancha Urrutia
10.5281/zenodo.15200671,37,2025,openalex,first,Kerly Joselyna Silva Basantes,,,,,Kerly Joselyna Silva Basantes,basantes joselyna kerly silva,k|basantes joselyna silva,,,434,225,Kerly Joselyna Silva Basantes
10.5281/zenodo.15200671,37,2025,openalex,middle,Melanny Yuliana Espinoza Robalino,,,,,Melanny Yuliana Espinoza Robalino,espinoza melanny robalino yuliana,m|espinoza robalino yuliana,,,435,226,Melanny Yuliana Espinoza Robalino
10.5281/zenodo.15200671,37,2025,openalex,middle,Cosme Rodrigo Rea Guadalupe,,,,,Cosme Rodrigo Rea Guadalupe,cosme guadalupe rea rodrigo,c|guadalupe rea rodrigo,,,436,227,Cosme Rodrigo Rea Guadalupe
10.5281/zenodo.15200671,37,2025,openalex,last,Mónica Alexandra Salame Ortiz,,,,,Mónica Alexandra Salame Ortiz,alexandra monica ortiz salame,m|alexandra ortiz salame,,,1553,871,Mónica Alexandra Salame Ortiz
10.5281/zenodo.15200680,37,2025,openalex,first,Álvaro Mauricio Paredes Vayas,,,,,Álvaro Mauricio Paredes Vayas,alvaro mauricio paredes vayas,a|mauricio paredes vayas,,,1070,568,Álvaro Mauricio Paredes Vayas
10.5281/zenodo.15200680,37,2025,openalex,middle,Stefania Raimondi Romero,,,,,Stefania Raimondi Romero,raimondi romero stefania,s|raimondi romero,,,1071,569,Stefania Raimondi Romero
10.5281/zenodo.15200680,37,2025,openalex,middle,Kevin Jeanpierre Suarez Monotoa,,,,,Kevin Jeanpierre Suarez Monotoa,jeanpierre kevin monotoa suarez,k|jeanpierre monotoa suarez,,,440,228,Kevin Jeanpierre Suarez Monotoa
10.5281/zenodo.15200680,37,2025,openalex,last,Iruma Alfonso González,,,,,Iruma Alfonso González,alfonso gonzalez iruma,i|alfonso gonzalez,,,1883,1136,Iruma Alfonso González
10.5281/zenodo.15200690,37,2025,openalex,first,Paulina del Rocío Borja Bautista,,,,,Paulina del Rocío Borja Bautista,bautista borja paulina rocio,p|bautista borja rocio,,,442,229,Paulina del Rocío Borja Bautista
10.5281/zenodo.15200690,37,2025,openalex,middle,Pamela Sarai Chimbiligua Figueroa,,,,,Pamela Sarai Chimbiligua Figueroa,chimbiligua figueroa pamela sarai,p|chimbiligua figueroa sarai,,,443,230,Pamela Sarai Chimbiligua Figueroa
10.5281/zenodo.15200690,37,2025,openalex,middle,Elian Emanuel Icaza Moran,,,,,Elian Emanuel Icaza Moran,elian emanuel icaza moran,e|emanuel icaza moran,,,444,231,Elian Emanuel Icaza Moran
10.5281/zenodo.15200690,37,2025,openalex,last,Mónica Alexandra Salame Ortíz,,,,,Mónica Alexandra Salame Ortíz,alexandra monica ortiz salame,m|alexandra ortiz salame,,,1553,871,Mónica Alexandra Salame Ortiz
10.5281/zenodo.15200698,37,2025,openalex,first,Matías Josué Chicaiza Flores,,,,,Matías Josué Chicaiza Flores,chicaiza flores josue matias,m|chicaiza flores josue,,,1193,642,Matías Josué Chicaiza Flores
10.5281/zenodo.15200698,37,2025,openalex,middle,Juan Alejandro Coloma Armijos,,,,,Juan Alejandro Coloma Armijos,alejandro armijos coloma juan,j|alejandro armijos coloma,,,627,334,Juan Alejandro Coloma Armijos
10.5281/zenodo.15200698,37,2025,openalex,middle,Kevin Josué Maldonado Valle,,,,,Kevin Josué Maldonado Valle,josue kevin maldonado valle,k|josue maldonado valle,,,451,232,Kevin Josué Maldonado Valle
10.5281/zenodo.15200698,37,2025,openalex,last,Diego Francisco Granja Zurita,,,,,Diego Francisco Granja Zurita,diego francisco granja zurita,d|francisco granja zurita,,,486,248,Diego Francisco Granja Zurita
10.5281/zenodo.15200700,37,2025,openalex,first,Matías Josué Chicaiza Flores,,,,,Matías Josué Chicaiza Flores,chicaiza flores josue matias,m|chicaiza flores josue,,,1193,642,Matías Josué Chicaiza Flores
10.5281/zenodo.15200700,37,2025,openalex,middle,Kevin Josué Maldonado Valle,,,,,Kevin Josué Maldonado Valle,josue kevin maldonado valle,k|josue maldonado valle,,,451,232,Kevin Josué Maldonado Valle
10.5281/zenodo.15200700,37,2025,openalex,middle,Bolívar David Narváez Montenegro,,,,,Bolívar David Narváez Montenegro,bolivar david montenegro narvaez,b|david montenegro narvaez,,,1374,746,Bolívar David Narváez Montenegro
10.5281/zenodo.15200700,37,2025,openalex,last,Pablo Miguel Vaca Acosta,,,,,Pablo Miguel Vaca Acosta,acosta miguel pablo vaca,p|acosta miguel vaca,,,1885,1137,Pablo Miguel Vaca Acosta
10.5281/zenodo.15200702,37,2025,openalex,first,Vinicio Sebastián Ribadeneira Ramírez,,,,,Vinicio Sebastián Ribadeneira Ramírez,ramirez ribadeneira sebastian vinicio,v|ramirez ribadeneira sebastian,,,504,261,Vinicio Sebastián Ribadeneira Ramírez
10.5281/zenodo.15200702,37,2025,openalex,middle,Juan Diego Zurita Vargas,,,,,Juan Diego Zurita Vargas,diego juan vargas zurita,j|diego vargas zurita,,,1475,813,Juan Diego Zurita Vargas
10.5281/zenodo.15200702,37,2025,openalex,last,Antonio Gabriel Castillo Medina,,,,,Antonio Gabriel Castillo Medina,antonio castillo gabriel medina,a|castillo gabriel medina,,,1474,812,Antonio Gabriel Castillo Medina
10.5281/zenodo.15200707,37,2025,openalex,first,Giovanna Fernanda Vinueza Arroyo,,,,,Giovanna Fernanda Vinueza Arroyo,arroyo fernanda giovanna vinueza,g|arroyo fernanda vinueza,,,812,434,Giovanna Fernanda Vinueza Arroyo
10.5281/zenodo.15200707,37,2025,openalex,middle,Jeannette Amparito Urrutia Guevara,,,,,Jeannette Amparito Urrutia Guevara,amparito guevara jeannette urrutia,j|amparito guevara urrutia,,,1483,817,Jeannette Amparito Urrutia Guevara
10.5281/zenodo.15200707,37,2025,openalex,last,Meyvelin de Lourdes Balladares Ortiz,,,,,Meyvelin de Lourdes Balladares Ortiz,balladares lourdes meyvelin ortiz,m|balladares lourdes ortiz,,,459,233,Meyvelin de Lourdes Balladares Ortiz
10.5281/zenodo.15200711,37,2025,openalex,first,Emily Belén Chiriboga Mera,,,,,Emily Belén Chiriboga Mera,belen chiriboga emily mera,e|belen chiriboga mera,,,460,234,Emily Belén Chiriboga Mera
10.5281/zenodo.15200711,37,2025,openalex,middle,Marco Antonio González Partidas,,,,,Marco Antonio González Partidas,antonio gonzalez marco partidas,m|antonio gonzalez partidas,,,461,235,Marco Antonio González Partidas
10.5281/zenodo.15200711,37,2025,openalex,middle,Doris Dayana López Carvajal,,,,,Doris Dayana López Carvajal,carvajal dayana doris lopez,d|carvajal dayana lopez,,,462,236,Doris Dayana López Carvajal
10.5281/zenodo.15200711,37,2025,openalex,last,Luis Orlando Albarracín Zambrano,,,,,Luis Orlando Albarracín Zambrano,albarracin luis orlando zambrano,l|albarracin orlando zambrano,,,463,237,Luis Orlando Albarracín Zambrano
10.5281/zenodo.15200715,37,2025,openalex,first,Joel Alexander Acosta Melo,,,,,Joel Alexander Acosta Melo,acosta alexander joel melo,j|acosta alexander melo,,,464,238,Joel Alexander Acosta Melo
10.5281/zenodo.15200715,37,2025,openalex,middle,Luis Sebastián Cañar Teneda,,,,,Luis Sebastián Cañar Teneda,canar luis sebastian teneda,l|canar sebastian teneda,,,465,239,Luis Sebastián Cañar Teneda
10.5281/zenodo.15200715,37,2025,openalex,middle,Paulo Ariel Yépez Benavides,,,,,Paulo Ariel Yépez Benavides,ariel benavides paulo yepez,p|ariel benavides yepez,,,466,240,Paulo Ariel Yépez Benavides
10.5281/zenodo.15200715,37,2025,openalex,last,Luis Javier Molina Chalacán,,,,,Luis Javier Molina Chalacán,chalacan javier luis molina,l|chalacan javier molina,,,1452,796,Luis Javier Molina Chalacán
10.5281/zenodo.15200720,37,2025,openalex,first,Justin Luis Moreira García,,,,,Justin Luis Moreira García,garcia justin luis moreira,j|garcia luis moreira,,,468,241,Justin Luis Moreira García
10.5281/zenodo.15200720,37,2025,openalex,middle,Raúl Alejandro Duran Enríquez,,,,,Raúl Alejandro Duran Enríquez,alejandro duran enriquez raul,r|alejandro duran enriquez,,,469,242,Raúl Alejandro Duran Enríquez
10.5281/zenodo.15200720,37,2025,openalex,last,Diego Paul Palma Rivera,,,,,Diego Paul Palma Rivera,diego palma paul rivera,d|palma paul rivera,,,968,499,Diego Paúl Palma Rivera
10.5281/zenodo.15200725,37,2025,openalex,first,Jorge Hernan Almeida Blacio,,,,,Jorge Hernan Almeida Blacio,almeida blacio hernan jorge,j|almeida blacio hernan,,,1671,962,Jorge Hernan Almeida Blacio
10.5281/zenodo.15200725,37,2025,openalex,middle,Mónica Patricia Mayorga Díaz,,,,,Mónica Patricia Mayorga Díaz,diaz mayorga monica patricia,m|diaz mayorga patricia,,,472,243,Mónica Patricia Mayorga Díaz
10.5281/zenodo.15200725,37,2025,openalex,last,Franklin Gerardo Naranjo Armijo,,,,,Franklin Gerardo Naranjo Armijo,armijo franklin gerardo naranjo,f|armijo gerardo naranjo,,,969,500,Franklin Gerardo Naranjo Armijo
10.5281/zenodo.15200729,37,2025,openalex,first,Kimberly Nathaly Guerrero Caiza,,,,,Kimberly Nathaly Guerrero Caiza,caiza guerrero kimberly nathaly,k|caiza guerrero nathaly,,,498,259,Kimberly Nathaly Guerrero Caiza
10.5281/zenodo.15200729,37,2025,openalex,middle,Joseph Alejandro Proaño Freire,,,,,Joseph Alejandro Proaño Freire,alejandro freire joseph proano,j|alejandro freire proano,,,499,260,Joseph Alejandro Proaño Freire
10.5281/zenodo.15200729,37,2025,openalex,middle,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla,bonilla fernando fiallos santiago,s|bonilla fernando fiallos,,,1372,744,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.15200729,37,2025,openalex,last,Pablo Miguel Vaca Acosta,,,,,Pablo Miguel Vaca Acosta,acosta miguel pablo vaca,p|acosta miguel vaca,,,1885,1137,Pablo Miguel Vaca Acosta
10.5281/zenodo.15200742,37,2025,openalex,first,Britanny Gabriela Quilligana Velastegui,,,,,Britanny Gabriela Quilligana Velastegui,britanny gabriela quilligana velastegui,b|gabriela quilligana velastegui,,,478,244,Britanny Gabriela Quilligana Velastegui
10.5281/zenodo.15200742,37,2025,openalex,middle,María de Lourdes Manotoa Bimboza,,,,,María de Lourdes Manotoa Bimboza,bimboza lourdes manotoa maria,m|bimboza lourdes manotoa,,,479,245,María de Lourdes Manotoa Bimboza
10.5281/zenodo.15200742,37,2025,openalex,middle,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla,bonilla fernando fiallos santiago,s|bonilla fernando fiallos,,,1372,744,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.15200742,37,2025,openalex,last,Pablo Miguel Vaca Acosta,,,,,Pablo Miguel Vaca Acosta,acosta miguel pablo vaca,p|acosta miguel vaca,,,1885,1137,Pablo Miguel Vaca Acosta
10.5281/zenodo.15200750,37,2025,openalex,first,Pablo Miguel Vaca Acosta,,,,,Pablo Miguel Vaca Acosta,acosta miguel pablo vaca,p|acosta miguel vaca,,,1885,1137,Pablo Miguel Vaca Acosta
10.5281/zenodo.15200750,37,2025,openalex,middle,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla,bonilla fernando fiallos santiago,s|bonilla fernando fiallos,,,1372,744,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.15200750,37,2025,openalex,middle,Jordan Aldair Soria Mena,,,,,Jordan Aldair Soria Mena,aldair jordan mena soria,j|aldair mena soria,,,484,246,Jordan Aldair Soria Mena
10.5281/zenodo.15200750,37,2025,openalex,last,Diego Fernando Caguana Pilapanta,,,,,Diego Fernando Caguana Pilapanta,caguana diego fernando pilapanta,d|caguana fernando pilapanta,,,485,247,Diego Fernando Caguana Pilapanta
10.5281/zenodo.15200754,37,2025,openalex,first,Diego Francisco Granja Zurita,,,,,Diego Francisco Granja Zurita,diego francisco granja zurita,d|francisco granja zurita,,,486,248,Diego Francisco Granja Zurita
10.5281/zenodo.15200754,37,2025,openalex,middle,Jeannette Amparito Urrutia Guevara,,,,,Jeannette Amparito Urrutia Guevara,amparito guevara jeannette urrutia,j|amparito guevara urrutia,,,1483,817,Jeannette Amparito Urrutia Guevara
10.5281/zenodo.15200754,37,2025,openalex,middle,Samantha Naomi Barreno Sailema,,,,,Samantha Naomi Barreno Sailema,barreno naomi sailema samantha,s|barreno naomi sailema,,,488,249,Samantha Naomi Barreno Sailema
10.5281/zenodo.15200754,37,2025,openalex,last,Niurka de los Ángeles Mejía Toscano,,,,,Niurka de los Ángeles Mejía Toscano,angeles mejia niurka toscano,n|angeles mejia toscano,,,489,250,Niurka de los Ángeles Mejía Toscano
10.5281/zenodo.15200760,37,2025,openalex,first,Martha Elizabeth Guaigua Vizcaíno,,,,,Martha Elizabeth Guaigua Vizcaíno,elizabeth guaigua martha vizcaino,m|elizabeth guaigua vizcaino,,,490,251,Martha Elizabeth Guaigua Vizcaino
10.5281/zenodo.15200760,37,2025,openalex,middle,María Gladys Balla Yumisaca,,,,,María Gladys Balla Yumisaca,balla gladys maria yumisaca,m|balla gladys yumisaca,,,491,252,María Gladys Balla Yumisaca
10.5281/zenodo.15200760,37,2025,openalex,middle,Norma Eulalia Barona López,,,,,Norma Eulalia Barona López,barona eulalia lopez norma,n|barona eulalia lopez,,,492,253,Norma Eulalia Barona López
10.5281/zenodo.15200760,37,2025,openalex,last,Roberto Rolando López López,,,,,Roberto Rolando López López,lopez lopez roberto rolando,r|lopez lopez rolando,,,493,254,Roberto Rolando López López
10.5281/zenodo.15200768,37,2025,openalex,first,Abdel Bermúdez-del Sol,,,,,Abdel Bermúdez-del Sol,abdel bermudez sol,a|bermudez sol,,,494,255,Abdel Bermúdez-del Sol
10.5281/zenodo.15200768,37,2025,openalex,middle,Karen Aracelly Tobar Armendáriz,,,,,Karen Aracelly Tobar Armendáriz,aracelly armendariz karen tobar,k|aracelly armendariz tobar,,,495,256,Karen Aracelly Tobar Armendáriz
10.5281/zenodo.15200768,37,2025,openalex,middle,Luis Ramón Bravo Sánchez,,,,,Luis Ramón Bravo Sánchez,bravo luis ramon sanchez,l|bravo ramon sanchez,,,496,257,Luis Ramón Bravo Sánchez
10.5281/zenodo.15200768,37,2025,openalex,last,Alexis Santiago Sisalema Peñafiel,,,,,Alexis Santiago Sisalema Peñafiel,alexis penafiel santiago sisalema,a|penafiel santiago sisalema,,,497,258,Alexis Santiago Sisalema Peñafiel
10.5281/zenodo.15200774,37,2025,openalex,first,Kimberly Nathaly Guerrero Caiza,,,,,Kimberly Nathaly Guerrero Caiza,caiza guerrero kimberly nathaly,k|caiza guerrero nathaly,,,498,259,Kimberly Nathaly Guerrero Caiza
10.5281/zenodo.15200774,37,2025,openalex,middle,Joseph Alejandro Proaño Freire,,,,,Joseph Alejandro Proaño Freire,alejandro freire joseph proano,j|alejandro freire proano,,,499,260,Joseph Alejandro Proaño Freire
10.5281/zenodo.15200774,37,2025,openalex,middle,Santiago Fernando Fiallos Bonilla,,,,,Santiago Fernando Fiallos Bonilla,bonilla fernando fiallos santiago,s|bonilla fernando fiallos,,,1372,744,Santiago Fernando Fiallos Bonilla
10.5281/zenodo.15200774,37,2025,openalex,last,Pablo Miguel Vaca Acosta,,,,,Pablo Miguel Vaca Acosta,acosta miguel pablo vaca,p|acosta miguel vaca,,,1885,1137,Pablo Miguel Vaca Acosta
10.5281/zenodo.15200777,37,2025,openalex,first,Esteban Fernando López Espinel,,,,,Esteban Fernando López Espinel,espinel esteban fernando lopez,e|espinel fernando lopez,,,763,402,Esteban Fernando López Espinel
10.5281/zenodo.15200777,37,2025,openalex,middle,Juan Diego Zurita Vargas,,,,,Juan Diego Zurita Vargas,diego juan vargas zurita,j|diego vargas zurita,,,1475,813,Juan Diego Zurita Vargas
10.5281/zenodo.15200777,37,2025,openalex,middle,Vinicio Sebastián Ribadeneira Ramírez,,,,,Vinicio Sebastián Ribadeneira Ramírez,ramirez ribadeneira sebastian vinicio,v|ramirez ribadeneira sebastian,,,504,261,Vinicio Sebastián Ribadeneira Ramírez
10.5281/zenodo.15200777,37,2025,openalex,last,Antonio Gabriel Castillo Medina,,,,,Antonio Gabriel Castillo Medina,antonio castillo gabriel medina,a|castillo gabriel medina,,,1474,812,Antonio Gabriel Castillo Medina
